station_cd1,station_cd2,distance
1122510,1122511,4394.349508
1122511,1122512,5383.364402
1122512,1122513,4118.678718
1122513,1122514,2321.484054
1122514,1122515,4493.940556
1122516,1122502,4253.766188
1122601,1122602,5348.955848
1122602,1122603,3070.25503
1122603,1122604,1795.038493
1122604,1122605,2503.974037
1122605,1122606,1982.741341
1122606,1122607,1371.719931
1122607,1122608,9002.282759
1122608,1122609,4596.423818
1122609,1122610,2863.057721
1122610,1122611,4606.124215
1122611,1122612,3906.592309
1122612,1122613,5388.864265
1122613,1122614,2789.013097
1122614,1122615,4664.427513
1122615,1122616,4918.536581
1122616,1122617,2986.734228
1122617,1122618,6208.214901
1122618,1122619,2615.134056
1122619,1122620,3625.559896
1122620,1122621,2728.571579
1122621,1122622,2702.095649
1122622,1122623,3463.372406
1122623,1122624,3800.895294
1122624,1122625,1636.747109
1122625,1122626,2450.109381
1122626,1122627,2725.837157
1122627,1122628,2422.160722
1122701,1122702,1301.91641
1122702,1122703,1736.69942
1122703,1122704,3126.197238
1122704,1122705,4647.624347
1122705,1122706,3623.130193
1122706,1122707,1695.465648
1122707,1122708,2006.938202
1122708,1122709,2455.835871
1122709,1122710,3499.433753
1122710,1122711,3083.402035
1122711,1122712,3335.157551
1122712,1122713,2763.84683
1122713,1122714,2664.09592
1122714,1122715,1671.671166
1122715,1122716,1977.568493
1122716,1122717,1674.386188
1122717,1122718,4734.276549
1122718,1122719,3249.541033
1122719,1122720,2729.537982
1122720,1122721,2202.302419
1122721,1122722,2492.41677
1122722,1122723,5738.479884
1122723,1122724,3052.938038
1122724,1122725,2020.399102
1122725,1122726,5132.127109
1122726,1122727,2340.423715
1122727,1122728,3862.045951
1122728,1122730,17163.6982
1122730,1122732,5262.486869
1122732,1122733,1898.427259
1122733,1122734,4142.363979
1122734,1122735,3647.98567
1122735,1122736,2445.445012
1122736,1122737,2014.878547
1122737,1122738,3236.407841
1122801,1122802,3392.926023
1122802,1122803,5095.619933
1122803,1122804,6707.654942
1122804,1122805,7327.692214
1122805,1122806,9407.347746
1122806,1122807,3415.937649
1122807,1122808,5739.914755
1122808,1122809,3272.728643
1122809,1122810,4140.807816
1122810,1122811,4366.998714
1122811,1122812,3696.346542
1122812,1122813,4914.954316
1122813,1122814,3700.3037
1122814,1122815,5368.374126
1122815,1122816,4539.512332
1122901,1122902,5708.495805
1122902,1122903,2087.633433
1122903,1122904,5027.084209
1122904,1122905,3950.127107
1122905,1122906,2592.784078
1122906,1122907,6455.430083
1122907,1122908,6004.522346
1122908,1122909,6363.219012
1122909,1122910,3355.285298
1122910,1122911,6258.275033
1122911,1122912,5389.310288
1122912,1122913,6673.434919
1122913,1122914,4702.882366
1122914,1122915,5748.983092
1122915,1122916,3807.787342
1122916,1122917,1851.909784
1122917,1122918,4991.787717
1122918,1122919,4283.884919
1122919,1122920,4497.316231
1122920,1122921,7140.784893
1122921,1122922,4499.119224
1122922,1122923,4986.027072
1122923,1122924,5256.544517
1122924,1122925,3990.009042
1122925,1122926,5541.492726
1122926,1122927,4425.666985
1122927,1122928,4407.093004
1122928,1122929,6765.04416
1122929,1122930,4262.642811
1122930,1122931,4175.622681
1122931,1122932,6436.453327
1122932,1122933,5707.857639
1122933,1122934,3247.498631
1122934,1122935,4140.151834
1123001,1123002,5187.050848
1123002,1123003,4352.547939
1123003,1123004,4644.315923
1123004,1123005,3295.16187
1123005,1123006,4383.45526
1123006,1123035,3528.021092
1123007,1123008,2731.462998
1123008,1123009,5980.054556
1123009,1123010,4459.859504
1123010,1123011,4888.968253
1123011,1123012,5290.166329
1123012,1123013,4509.100254
1123013,1123014,4062.283253
1123014,1123015,3954.511602
1123015,1123016,4696.936815
1123016,1123017,4054.159358
1123017,1123018,7206.916091
1123018,1123019,6684.780101
1123019,1123020,5206.915322
1123020,1123021,4428.759689
1123021,1123022,4085.98687
1123022,1123023,5462.28168
1123023,1123024,4798.069964
1123024,1123025,3956.597852
1123025,1123026,4876.511892
1123026,1123027,3141.284185
1123027,1123028,4999.983553
1123028,1123029,3723.733397
1123029,1123030,3340.768658
1123030,1123031,2705.154953
1123031,1123034,2189.628264
1123032,1123033,3703.757252
1123034,1123032,1098.20441
1123035,1123007,1754.832245
1123101,1123102,3801.546521
1123102,1123103,4091.046174
1123103,1123104,4765.145716
1123104,1123105,5105.865302
1123105,1123106,3215.441491
1123106,1123107,2312.560683
1123107,1123108,4143.360393
1123108,1123109,4236.21885
1123109,1123110,5809.10039
1123110,1123111,5313.384581
1123111,1123112,5941.430184
1123112,1123113,6291.125547
1123113,1123114,4919.320307
1123114,1123115,5352.278981
1123115,1123116,4049.230244
1123116,1123117,3623.215794
1123117,1123118,5593.982371
1123118,1123119,3492.553386
1123119,1123120,3654.828105
1123120,1123121,4946.344204
1123121,1123122,4103.843595
1123122,1123123,4799.932203
1123123,1123124,3395.489384
1123124,1123125,5390.495996
1123125,1123126,2928.615718
1123126,1123127,4081.48063
1123127,1123128,3286.525715
1123128,1123129,4868.197392
1123129,1123130,3495.125691
1123130,1123131,7994.23325
1123131,1123132,4112.133587
1123132,1123133,3652.877113
1123133,1123134,4487.495185
1123134,1123135,2725.223646
1123135,1123136,4312.787216
1123136,1123137,6001.383361
1123137,1123138,3723.733397
1123138,1123139,3340.768658
1123139,1123140,2705.154953
1123140,1123141,2189.628264
1123141,1123142,1098.20441
1123142,1123143,3703.757252
1123143,1123144,3799.173502
1123144,1123145,4039.383513
1123145,1123146,2396.746334
1123145,1123148,2151.768061
1123146,1123147,1735.205813
1123148,1123149,1315.374308
1123149,1123150,1658.09462
1123150,1123151,9232.210943
1123151,1123152,1942.1321
1123152,1123153,4086.164817
1123153,1123154,4980.67309
1123154,1123155,4625.131731
1123155,1123156,3331.367221
1123156,1123157,6138.740381
1123157,1123158,6666.957428
1123158,1123159,3108.508018
1123159,1123160,4446.055192
1123160,1123161,7234.51312
1123161,1123162,3462.112207
1123162,1123163,4035.673512
1123163,1123164,3145.232949
1123164,1123165,3383.786836
1123165,1123166,6732.764338
1123166,1123167,2799.431884
1123167,1123168,4252.505675
1123168,1123169,6783.94677
1123169,1123170,5207.282118
1123170,1123171,4997.97964
1123171,1123172,7325.957469
1123172,1123173,3405.899781
1123173,1123174,6258.851033
1123174,1123175,4644.616091
1123175,1123176,7836.160939
1123176,1123177,5686.413671
1123177,1123178,5610.037753
1123178,1123179,5439.253644
1123179,1123180,1795.816447
1123180,1123181,2917.262097
1123181,1123182,3642.818648
1123182,1123183,4491.319912
1123183,1123184,3799.643955
1123184,1123185,1840.429486
1130101,1130102,1818.171468
1130102,1130103,4516.472277
1130103,1130104,11448.13901
1130104,1130105,9911.119647
1130105,1130106,10849.08069
1130106,1130107,5218.64054
1130107,1130108,4300.595673
1130108,1130109,3660.423973
1130109,1130110,3691.062599
1130110,1130111,5296.739678
1130111,1130112,3716.613268
1130112,1130113,5323.685797
1130113,1130114,4463.172245
1130114,1130115,3035.660834
1130115,1130116,3099.801929
1130116,1130117,2159.604167
1130117,1130118,4083.840132
1130118,1130119,5094.044558
1130119,1130120,2978.909757
1130120,1130121,5226.263212
1130201,1130202,805.2674187
1130202,1130203,1144.193121
1130203,1130204,1507.305773
1130204,1130205,1570.914096
1130205,1130206,1312.208675
1130206,1130207,1378.381373
1130207,1130208,753.4987116
1130208,1130209,1236.822656
1130209,1130210,1346.26334
1130210,1130211,894.706116
1130211,1130212,1170.765234
1130212,1130213,1588.215669
1130213,1130214,995.6084151
1130214,1130215,875.907469
1130215,1130216,1196.634727
1130216,1130217,822.9326552
1130217,1130218,601.7937596
1130218,1130219,937.3267136
1130219,1130220,858.1969463
1130220,1130221,751.8857827
1130221,1130222,969.9724504
1130222,1130223,860.1955329
1130223,1130224,1160.478291
1130224,1130225,692.145802
1130225,1130226,1129.459246
1130226,1130227,1205.921776
1130227,1130228,1377.350738
1130228,1130230,1295.205844
1130229,1130201,1381.887162
1130230,1130229,763.5256086
1130301,1130302,1202.590371
1130302,1130303,997.2384586
1130302,1130326,1090.892567
1130303,1130304,1429.795785
1130304,1130305,1071.159425
1130305,1130306,1410.058515
1130306,1130307,809.1689579
1130307,1130308,1804.367249
1130308,1130309,1205.673865
1130309,1130310,2076.748209
1130310,1130311,1189.69554
1130311,1130312,945.9047226
1130312,1130313,1317.270432
1130313,1130314,1055.232871
1130314,1130315,2076.362258
1130315,1130316,1408.799842
1130316,1130317,1547.584225
1130317,1130318,1664.612567
1130318,1130319,1307.032487
1130319,1130320,2160.622493
1130320,1130321,813.8117848
1130321,1130329,1059.540048
1130322,1130323,1428.40346
1130323,1130324,1189.282573
1130324,1130325,1045.674769
1130326,1130327,895.407861
1130327,1130330,655.2181779
1130329,1130322,1515.212141
1130330,1130328,896.7422451
1130401,1130402,839.8833404
1130402,1130403,663.892289
1130403,1130404,758.9992008
1130404,1130405,604.3637756
1130405,1130406,740.4629854
1130405,1130408,504.5338444
1130406,1130407,649.6617106
1130408,1130410,586.2548355
1130409,1130408,1041.75808
1130410,1130411,1090.269117
1130411,1130412,994.8162074
1130412,1130413,618.0930888
1130501,1130502,1745.491268
1130502,1130503,2157.814577
1130503,1130504,3525.347472
1130504,1130505,5614.581187
1130505,1130506,2574.096014
1130506,1130507,3970.586312
1130507,1130508,3085.791949
1130508,1130509,4840.546244
1130509,1130510,1843.113264
1130510,1130511,1918.972537
1130511,1130512,3688.818721
1130512,1130513,3772.96155
1130513,1130514,4192.321474
1130514,1130525,2860.883265
1130515,1130526,1655.050668
1130516,1130517,2157.880099
1130517,1130518,1761.928093
1130518,1130519,2088.76475
1130519,1130520,4028.380581
1130520,1130521,2425.333706
1130521,1130522,1811.561587
1130522,1130523,3109.561985
1130523,1130524,2650.905736
1130525,1130515,1895.17225
1130526,1130516,1450.454654
1130601,1130602,1970.635425
1130602,1130603,2420.825752
1130603,1130604,1205.625484
1130604,1130605,1604.391234
1130605,1130606,2980.174901
1130606,1130607,2518.939832
1130607,1130608,2446.163486
1130608,1130609,2085.615569
1130609,1130610,2020.007777
1130610,1130611,2581.150094
1130611,1130612,2858.814137
1130612,1130613,2599.768454
1130613,1130614,933.0269824
1130614,1130615,1643.008421
1130615,1130616,2844.908351
1130616,1130617,1768.59614
1130617,1130618,2633.820275
1130618,1130619,1382.971141
1130619,1130620,1769.87599
1130701,1130702,1830.678819
1130702,1130703,1025.341361
1130703,1130704,737.72208
1130704,1130705,1359.643953
1130705,1130706,1543.075175
1130706,1130707,2421.146286
1130707,1130708,1451.317399
1130708,1130709,2243.100868
1130709,1130710,1914.854801
1130710,1130711,2505.364419
1130711,1130712,2354.966236
1130801,1130802,1818.171468
1130802,1130803,4516.472277
1130803,1130804,3393.870025
1130804,1130819,6013.488627
1130805,1130806,10476.47541
1130806,1130807,3004.68807
1130807,1130808,4297.056576
1130808,1130809,3898.824694
1130809,1130810,5218.64054
1130810,1130811,2208.810687
1130811,1130812,2097.937343
1130812,1130813,3472.630249
1130813,1130814,2140.833826
1130814,1130815,3339.320028
1130815,1130816,1910.16991
1130816,1130817,3027.091729
1130817,1130818,4485.084436
1130819,1130805,2784.064037
1130901,1130902,935.4486403
1130902,1130903,2046.301912
1130903,1130904,1675.401834
1130904,1130905,1776.92611
1130905,1130906,1428.521312
1130906,1130907,1303.352163
1130907,1130908,1550.964798
1130908,1130909,2577.698658
1130909,1130910,1519.389859
1130910,1130911,2694.759596
1130911,1130912,1661.77075
1130912,1130913,2909.642718
1130913,1130914,1248.635233
1130914,1130915,2138.782227
1130915,1130916,1357.117612
1130916,1130917,2707.857696
1130917,1130918,1766.426997
1131101,1131102,3251.031284
1131102,1131103,2762.298372
1131103,1131104,11024.78311
1131104,1131105,1759.997797
1131105,1131106,7199.094656
1131106,1131107,6079.963605
1131107,1131108,2761.913734
1131108,1131109,2462.828119
1131109,1131110,3873.022878
1131110,1131111,2389.73875
1131111,1131112,3190.25417
1131112,1131113,8926.404148
1131113,1131114,3275.271411
1131114,1131115,3330.953457
1131115,1131116,3946.838113
1131116,1131117,3280.535608
1131117,1131118,3162.763777
1131118,1131119,3211.044241
1131119,1131120,2325.068664
1131120,1131121,5724.665484
1131121,1131122,5431.305337
1131122,1131123,5571.908508
1131123,1131124,5083.999127
1131124,1131125,3689.921566
1131125,1131126,3124.232761
1131126,1131127,2088.411137
1131127,1131128,2518.176604
1131128,1131129,2827.985242
1131129,1131130,3241.665465
1131130,1131131,2829.088857
1131131,1131132,4505.383226
1131132,1131133,3564.497137
1131133,1131134,4081.504346
1131134,1131135,3430.137924
1131135,1131136,2352.318094
1131136,1131137,4733.768525
1131137,1131138,4760.314466
1131138,1131139,6092.259612
1131139,1131140,4378.080227
1131140,1131141,4527.464458
1131141,1131142,3109.369025
1131142,1131143,1869.177303
1131143,1131144,7146.952427
1131144,1131145,6548.992959
1131145,1131146,3984.845081
1131146,1131147,3977.452743
1131147,1131148,7041.128566
1131147,1131149,3354.760452
1131148,1131153,3791.134913
1131149,1131150,5813.235921
1131150,1131151,3955.925781
1131151,1131152,3695.339687
1131152,1131153,7755.387215
1131201,1131202,1160.478291
1131202,1131203,1067.763742
1131203,1131207,3451.004646
1131207,1131211,2762.298372
1131211,1131214,3603.972356
1131214,1131215,1464.248226
1131215,1131216,1249.784905
1131216,1131217,1426.543943
1131217,1131218,1879.197324
1131218,1131219,1775.251495
1131219,1131220,1759.997797
1131220,1131221,1532.998746
1131221,1131222,1680.875647
1131222,1131223,1661.425331
1131223,1131224,2324.586629
1131224,1131225,1344.370929
1131225,1131226,1779.689802
1131226,1131227,2955.935324
1131227,1131228,2761.913734
1131228,1131229,2462.828119
1131229,1131230,3873.022878
1131230,1131231,2389.73875
1131231,1131232,3190.25417
1131301,1131302,1759.997797
1131302,1131303,1775.251495
1131303,1131304,1879.197324
1131304,1131305,1426.543943
1131305,1131306,1249.784905
1131306,1131307,1464.248226
1131307,1131308,1685.46756
1131308,1131309,1328.860131
1131309,1131310,1259.165074
1131310,1131311,753.4987116
1131311,1131312,892.6126402
1131312,1131313,833.1347768
1131313,1131314,1118.137719
1131314,1131315,708.9458363
1131315,1131316,1481.183676
1131316,1131317,830.119184
1131317,1131318,1000.36612
1131318,1131319,762.0710964
1131319,1131320,1017.136395
1131320,1131321,825.7795559
1131321,1131322,1886.095288
1131322,1131323,1099.14329
1131323,1131324,1758.323189
1131324,1131325,1828.123454
1131325,1131326,2824.686914
1131326,1131327,2434.497747
1131327,1131328,1956.508613
1131328,1131329,1597.909772
1131329,1131330,1678.18391
1131330,1131331,2355.93041
1131331,1131332,1754.60238
1131332,1131333,1743.749259
1131333,1131334,2880.080873
1131334,1131335,2043.463377
1131335,1131336,1614.906861
1131336,1131337,2385.803047
1131337,1131338,1893.691487
1131338,1131339,1336.363296
1131401,1131402,1035.14334
1131402,1131403,977.4065301
1131403,1131404,2899.407356
1131404,1131405,4535.577204
1131405,1131406,4747.455471
1131406,1131407,7549.729162
1131407,1131408,3415.258019
1131408,1131409,8887.368305
1131409,1131410,3220.248182
1131410,1131411,942.1048582
1131411,1131412,3231.658497
1131412,1131413,3286.732994
1131413,1131414,4078.798536
1131414,1131415,3588.135644
1131415,1131416,3770.120924
1131416,1131417,2902.879009
1131417,1131418,3502.58257
1131418,1131419,5625.441478
1131419,1131420,4849.188795
1131420,1131421,5275.183052
1131421,1131422,4140.347409
1131422,1131423,3900.221049
1131423,1131424,3117.940929
1131424,1131425,5063.991531
1131425,1131426,4697.520282
1131426,1131427,2740.344347
1131427,1131428,2883.494338
1131428,1131429,2365.471288
1131429,1131430,5297.967403
1131430,1131431,3132.761994
1131501,1131502,1916.7496
1131502,1131503,874.4416502
1131503,1131504,844.3074621
1131504,1131505,1373.072537
1131505,1131506,1861.095144
1131506,1131507,1718.191809
1131507,1131508,1027.753326
1131508,1131509,2024.490049
1131509,1131510,2360.111381
1131510,1131511,1906.827334
1131511,1131512,1155.880253
1131512,1131513,1335.530696
1131513,1131514,1909.610156
1131514,1131515,713.7049295
1131515,1131516,990.1122623
1131516,1131517,1129.460336
1131517,1131518,876.3303358
1131518,1131519,1285.035961
1131519,1131520,1089.811594
1131520,1131521,2139.276904
1131521,1131522,1137.234897
1131522,1131523,2097.627292
1131523,1131524,1326.199286
1131524,1131525,1639.156689
1131601,1131602,1042.577991
1131602,1131603,2203.571233
1131603,1131604,2269.238514
1131604,1131605,1532.473934
1131605,1131606,1233.864279
1131606,1131607,2565.674794
1131701,1131702,2676.560258
1131702,1131703,1895.985836
1131703,1131704,4540.9704
1131704,1131705,2805.936618
1131705,1131706,2979.078696
1131706,1131707,4700.289406
1131707,1131708,4677.725363
1131708,1131709,4938.438428
1131801,1131802,5580.103114
1131802,1131803,2570.509567
1131803,1131804,4622.410691
1131804,1131805,6690.882232
1131805,1131806,3294.823296
1131806,1131807,3890.504934
1131807,1131808,2411.358154
1131808,1131809,4020.661347
