line_cd,company_cd,line_name,line_name_k,line_name_h,line_name_r,line_name_zh,line_name_ko,line_color_c,line_color_t,line_type,line_symbol_primary,line_symbol_secondary,line_symbol_extra,line_symbol_primary_color,line_symbol_secondary_color,line_symbol_extra_color,line_symbol_primary_shape,line_symbol_secondary_shape,line_symbol_extra_shape,lon,lat,zoom,e_status,e_sort
99103,101,札幌市営地下鉄東豊線,サッポロシエイチカテツトウホウセン,札幌市営地下鉄東豊線,Sapporo Municipal Subway Toho Line,,,0080FF,スカイブルー,3,H,,,0080FF,,,ROUND,,,141.3730984,43.07195212,12,0,99103
99104,101,札幌市電山鼻線,サッポロシデンヤマハナセン,札幌市電山鼻線,Yamahana Streetcar Line,,,2A74BC,青,4,,,,,,,,,,141.3441983,43.04683982,14,0,99104
99105,102,函館市電２系統,ハコダテシデンニケイトウ,函館市電２系統,Hakodate Streetcar Route 2,,,004896,青,4,DY,Y,,004896,,,ROUND,,,140.7473852,41.78054066,13,0,99105
99106,102,函館市電５系統,ハコダテシデンゴケイトウ,函館市電５系統,Hakodate Streetcar Route 5,,,004896,青,4,DY,D,,004896,,,ROUND,,,140.7437262,41.77956913,13,0,99106
99107,103,ふるさと銀河線,フルサトギンガセン,北海道ちほく高原鉄道ふるさと銀河線,Furusato Ginga Line,,,B63238,赤,2,,,,,,,,,,143.6400361,43.42292395,9,2,99107
99108,248,道南いさりび鉄道線,ドウナンイサリビテツドウセン,道南いさりび鉄道線,South Hokkaido Railway Line,,,246DAC,ブルー,2,sh,H,,246DAC,0072BC,,REVERSED_ROUND,ROUND,,140.5858612,41.72930517,11,0,99108
99201,104,津軽鉄道線,ツガルテツドウセン,津軽鉄道線,Tsugaru Railway Line,,,8D8335,黄土,2,,,,,,,,,,140.4475315,40.89185142,11,0,99201
99202,105,弘南鉄道弘南線,コウナンテツドウコウナンセン,弘南鉄道弘南線,Konan Railway Konan Line,,,1E9B49,緑,2,,,,,,,,,,140.5487135,40.61175482,12,0,99202
99203,105,弘南鉄道大鰐線,コウナンテツドウオオワニセン,弘南鉄道大鰐線,Konan Railway Owani Line,,,F39918,オレンジ,2,,,,,,,,,,140.5090532,40.56021152,12,0,99203
99204,106,十和田観光電鉄,トワダカンコウデンテツ,十和田観光電鉄,Towada Kanko Electric Railway Line,,,2826FE,青,2,,,,,,,,,,141.2927017,40.64340823,12,2,99204
99205,107,いわて銀河鉄道線,イワテギンガテツドウセン,いわて銀河鉄道線,Iwate Galaxy Railway Line,,,003399,紺,2,,,,,,,,,,141.188052,40.0496578,10,0,99205
99206,108,青い森鉄道線,アオイモリテツドウセン,青い森鉄道線,Aoimori Railway Line,,,00FFFF,水色,2,,,,,,,,,,141.0521792,40.66322161,9,0,99206
99207,109,三陸鉄道北リアス線,サンリクテツドウキタリアスセン,三陸鉄道北リアス線,Sanriku Railway North Rias Line,,,EC6821,オレンジ,2,,,,,,,,,,141.8597993,39.91336094,10,2,99207
99208,109,三陸鉄道リアス線,サンリクテツドウリアスセン,三陸鉄道リアス線,Sanriku Railway Rias Line,,,EC6821,オレンジ,2,,,,,,,,,,141.8071144,39.68226415,9,0,99208
99209,110,秋田内陸線,アキタナイリクセン,秋田内陸縦貫鉄道秋田内陸線,Akita Nairiku Line,,,990000,あずき,2,,,,,,,,,,140.4689341,39.91759531,10,0,99209
99210,111,鳥海山ろく線,チョウカイサンロクセン,由利高原鉄道鳥海山ろく線,Chokai Sanroku Line,,,B5E61D,黄緑,2,,,,,,,,,,140.0943788,39.3150053,11,0,99210
99211,112,フラワー長井線,ヤマガタテツドウフラワーナガイセン,山形鉄道フラワー長井線,Flower Nagai Line,,,F892F4,ピンク,2,,,,,,,,,,140.082424,38.12608279,12,0,99211
99212,113,くりはら田園鉄道線,クリハラデンエンテツドウセン,くりはら田園鉄道線,Kurihara Den'en Railway Line,,,8E2229,赤,2,,,,,,,,,,141.0332668,38.81574935,11,2,99212
99213,114,阿武隈急行線,アブクマキュウコウセン,阿武隈急行線,Abukuma Express Line,,,37CB7F,緑,2,,,,,,,,,,140.6629175,37.9191756,11,0,99213
99214,115,仙台市営地下鉄南北線,センダイシエイチカテツナンボクセン,仙台市営地下鉄南北線,Sendai Subway Namboku Line,,,339966,緑,3,N,,,339966,,,ROUND,,,140.8799934,38.27625168,12,0,99214
99218,115,仙台市営地下鉄東西線,センダイシエイチカテツトウザイセン,仙台市営地下鉄東西線,Sendai Subway Tozai Line,,,00B1DD,青,3,T,,,00B1DD,,,ROUND,,,140.8881569,38.26109769,12,0,99214
99215,116,福島交通飯坂線,フクシマシエイコウツウイイザカセン,福島交通飯坂線,Fukushima Kotsu Iizaka Line,,,BFBFFF,藤色,2,,,,,,,,,,140.4531639,37.79516157,13,0,99215
99216,117,会津鉄道会津線,アイヅテツドウアイヅセン,会津鉄道会津線,Aizu Railway Aizu Line,,,265613,緑,2,,,,,,,,,,139.848048,37.28675951,10,0,99216
99217,118,仙台空港線,センダイクウコウセン,仙台空港鉄道仙台空港線,Sendai Airport Line,,,2A5CAA,ブルー,2,,,,,,,,,,140.9057989,38.16179524,13,0,99217
99301,119,都営大江戸線,トエイオオエドセン,都営大江戸線,Toei Oedo Line,都营大江户线,도에이 오에도선,B6007A,マゼンタ,3,E,,,B6007A,,,ROUND,,,139.7137042,35.70754623,12,0,99301
99302,119,都営浅草線,トエイアサクサセン,都営浅草線,Toei Asakusa Line,都营浅草线,도에이 아사쿠사선,E85298,ローズ,3,A,,,E85298,,,ROUND,,,139.7586038,35.66226194,12,0,99302
99303,119,都営三田線,トエイミタセン,都営三田線,Toei Mita Line,都营三田线,도에이 미타선,0079C2,ブルー,3,I,,,0079C2,,,ROUND,,,139.7032176,35.71883584,12,0,99303
99304,119,都営新宿線,トエイシンジュクセン,都営新宿線,Toei Shinjuku Line,都营新宿线,도에이 신주쿠선,6CBB5A,リーフ,3,S,,,6CBB5A,,,ROUND,,,139.809404,35.68917479,11,0,99304
99305,119,都電荒川線,トデンアラカワセン,都営都電荒川線,Tokyo Sakura Tram(Toden Arakawa Line),都电荒川线,도덴 아라카와선,B6007A,ルビー,4,SA,,,B6007A,,,REVERSED_ROUND,,,139.718928,35.711848,13,0,99305
99342,119,日暮里・舎人ライナー,ニッポリ・トネリライナー,日暮里・舎人ライナー,Nippori-Toneri Liner,日暮里-舍人线,닛포리·도네리 라이너,19681A,グリーン,5,NT,,,19681A,,,NTL,,,139.7694965,35.78182569,12,0,99305
99306,120,秩父鉄道秩父本線,チチブテツドウチチブホンセン,秩父鉄道秩父本線,Chichibu Railway Chichibu Main Line,秩父铁道秩父本线,지치부 철도 지치부 본선,5F67C8,青,2,CR,,,0054A6,,,ROUND,,,139.2068139,36.1009953,10,0,99306
99307,121,埼玉高速鉄道線,サイタマコウソクテツドウセン,埼玉高速鉄道線,Saitama Rapid Railway Line,埼玉高速铁道线,사이타마 고속 철도선,3565AD,ブルー,2,SR,,,3565AD,,,ROUND,,,139.727016,35.84233268,12,0,99307
99308,122,いすみ線,イスミセン,いすみ鉄道いすみ線,Isumi Line,夷隅线,이스미선,FFDC00,菜の花,2,,,,,,,,,,140.2913395,35.26741095,12,0,99308
99309,123,つくばエクスプレス,ツクバエクスプレス,首都圏新都市鉄道つくばエクスプレス,Tsukuba Express,筑波快线,쓰쿠바 익스프레스,273E6C,紺,2,TX,,,273E6C,,,REVERSED_SQUARE,,,139.9375093,35.90577191,10,0,99309
99310,124,みなとみらい線,ミナトミライセン,みなとみらい21線,Minatomirai Line,港未来线,미나토미라이선,013274,紺,2,MM,,,013274,,,REVERSED_SQUARE,,,139.6360988,35.45568264,14,0,99310
99311,125,ゆりかもめ,ユリカモメ,ゆりかもめ東京臨海新交通臨海線,Yurikamome,百合鸥,유리카모메,00418E,紺,5,U,,,00418E,,,REVERSED_ROUND,,,139.7749498,35.64286985,13,0,99311
99312,126,わたらせ渓谷線,ワタラセケイコクセン,わたらせ渓谷鐵道わたらせ渓谷線,Watarase Keikoku Line,渡良濑溪谷线,와타라세 계곡선,5B1511,あずき,2,WK,,,5B1511,,,ROUND,,,139.3507558,36.53324025,11,0,99312
99313,127,ユーカリが丘線,ユーガリガオカセン,山万ユーカリが丘線,Yukarigaoka Line,有加利丘线,유카리가오카선,30B474,エメラルド,5,,,,5B1511,,,ROUND,,,140.1530485,35.73088307,15,0,99313
99314,128,伊豆箱根鉄道大雄山線,イズハコネテツドウダイユウザンセン,伊豆箱根鉄道大雄山線,Izuhakone Railway Daiyuzan Line,伊豆箱根铁道大雄山线,이즈하코네 철도 다이유잔선,0D52A0,青,2,ID,,,0D52A0,,,REVERSED_ROUND,,,139.1309474,35.28939808,13,0,99314
99315,129,ひたちなか海浜鉄道湊線,ヒタチナカカイヒンテツドウミナトセン,ひたちなか海浜鉄道湊線,Hitachinaka Seaside Railway,常陆那珂海滨铁道凑线,히타치나카 해안철도 미나토선,A77718,黄,2,,,,,,,,,,140.5729552,36.37147623,12,0,99315
99316,130,ブルーライン,ブルーライン,横浜市高速鉄道1号線・3号線,Blue Line,蓝线,블루라인,006BF0,ブルー,3,B,,,006BF0,,,REVERSED_ROUND,,,139.5514823,35.4877675,11,0,99316
99343,130,グリーンライン,グリーンライン,横浜市高速鉄道4号線,Green Line,绿线,그린라인,40CC40,グリーン,3,G,,,40CC40,,,REVERSED_ROUND,,,139.5869369,35.5472458,13,0,99316
99317,131,金沢シーサイドライン,カナザワシーサイドライン,横浜新都市交通金沢シーサイドライン,Kanazawa Seaside Line,横滨海岸线,요코하마 시사이드라인,F68B1E,オレンジ,5,,,,,,,,,,139.6311443,35.36215675,13,0,99317
99318,132,関東鉄道常総線,カントウテツドウジョウソウセン,関東鉄道常総線,Kanto Railway Joso Line,关东铁道常总线,간토 철도 조소선,121892,紺,2,,,,,,,,,,139.9901393,36.11988505,10,0,99318
99319,132,関東鉄道竜ヶ崎線,カントウテツドウリュウガサキセン,関東鉄道竜ヶ崎線,Kanto Railway Ryugasaki Line,关东铁道龙崎线,간토 철도 류가사키선,121892,紺,2,,,,,,,,,,140.1573067,35.91893165,13,0,99319
99320,133,江ノ島電鉄線,エノシマデンテツセン,江ノ島電鉄線,Enoshima Electric Railway Line,江之岛电铁线,에노시마 전철선,209A3F,緑,2,,,,,,,,,,139.5124071,35.3260882,13,0,99320
99321,134,ニューシャトル,ニューシャトル,埼玉新都市交通伊奈線,New Shuttle,伊奈线,이나선,339999,シルバー,5,NS,,,339999,,,NEW_SHUTTLE,,,139.6162808,35.96269513,12,0,99321
99322,135,鹿島鉄道線,カシマテツドウセン,鹿島鉄道線,Kashima Railway Line,鹿岛鉄道线,카시마 철도선,CC0000,赤,2,,,,,,,,,,140.3911293,36.15897227,12,2,99322
99323,136,鹿島臨海鉄道大洗鹿島線,カシマリンカイテツドウオオアライカシマセン,鹿島臨海鉄道大洗鹿島線,Oarai Kashima Line,鹿岛临海铁道大洗鹿岛线,가시마 임해 철도 오아라이카시마선,3260C0,青,2,,,,,,,,,,140.5428336,36.18730568,10,0,99323
99324,137,芝山鉄道線,シバヤマテツドウセン,芝山鉄道線,Shibayama Railway Line,芝山铁道线,시바야마 철도선,33CC33,緑,2,SR,KS,,007F5A,005AAA,,KEISEI,KEISEI,,140.3923617,35.76356243,14,0,99324
99325,138,小湊鉄道線,コミナトテツドウセン,小湊鉄道線,Kominato Line,小凑铁道线,코미나토 철도선,DCBC9F,クリーム,2,,,,,,,,,,140.1273986,35.39584849,11,0,99325
99326,139,湘南モノレール,ショウナンモノレール,湘南モノレール,Shonan Monorail,湘南单轨电车,쇼난 모노레일,3E7AFF,青,5,SMR,,,000000,,,SMR,,,139.5102446,35.33223249,13,0,99326
99327,140,上信電鉄,ジョウシンデンテツ,上信電鉄,Joshin Dentetsu Line,上信电铁,조신 전철,457BC6,青,2,,,,,,,,,,138.9156343,36.26619008,11,0,99327
99328,141,上毛電気鉄道上毛線,ジョウモウデンキテツドウジョウモウセン,上毛電気鉄道上毛線,Jomo Line,上毛电气铁道上毛线,조모 전기 철도 조모선,9BE2D0,エメラルド,2,,,,,,,,,,139.1911683,36.41704838,11,0,99328
99329,142,新京成線,シンケイセイセン,新京成電鉄新京成線,Shin-Keisei Line,新京成线,신케이세이선,EF59A1,ジェントルピンク,2,SL,,,EF59A1,,,KEISEI,,,139.9704263,35.75905071,12,0,99329
99330,143,真岡鐵道真岡線,モオカテツドウモオカセン,真岡鐵道真岡線,Moka Line,真冈铁道真冈线,모카 철도 모카선,EE5B5B,赤,2,,,,,,,,,,140.0426815,36.44502033,11,0,99330
99331,144,千葉都市モノレール１号線,チバトシモノレールイチゴウセン,千葉都市モノレール１号線,Chiba Urban Monorail Line 1,千叶都市单轨电车1号线,지바 도시 모노레일 1호선,192198,紺,5,CM,,,3E8BAD,,,ROUND,,,140.1131079,35.60826509,14,0,99331
99332,144,千葉都市モノレール２号線,チバトシモノレールニゴウセン,千葉都市モノレール２号線,Chiba Urban Monorail Line 2,千叶都市单轨电车2号线,지바 도시 모노레일 2호선,192198,紺,5,CM,,,3E8BAD,,,ROUND,,,140.1410858,35.62639177,13,0,99332
99333,145,流鉄流山線,リュウテツナガレヤマセン,流鉄流山線,Ryutetsu Nagareyama Line,流铁流山线,류테츠나가레야마선,B58429,茶,2,RN,,,B58429,,,ROUND,,,139.9119926,35.83792664,13,0,99333
99334,146,多摩モノレール,タマモノレール,多摩都市モノレール線,Tama Toshi Monorail Line,多摩都市单轨电车线,다마 도시 모노레일선,FF6633,オレンジ,5,TT,,,37615E,,,SQUARE,,,139.4216985,35.69743141,12,0,99334
99335,147,銚子電鉄線,チョウシデンテツセン,銚子電気鉄道線,Choshi Electric Railway Line,铫子电气铁道线,조시 전기철도선,EDB37F,茶,2,CD,,,000000,,,SQUARE,,,140.8474032,35.71912821,13,0,99335
99336,148,東京モノレール,トウキョウモノレール,東京モノレール羽田空港線,Tokyo Monorail,东京单轨电车,도쿄 모노레일,003686,青紫,5,MO,,,003686,,,SQUARE,,,139.7632862,35.59102281,12,0,99336
99337,149,りんかい線,リンカイセン,東京臨海高速鉄道りんかい線,Rinkai Line,临海线,린카이선,00418E,紺,2,R,,,00418E,,,TWR,,,139.7661296,35.62373301,13,0,99337
99338,150,東葉高速線,トウヨウコウソクセン,東葉高速鉄道東葉高速線,Toyo Rapid Railway Line,东叶高速线,도요 고속선,66CC00,緑,2,TR,,,66CC00,,,ROUND,,,140.0380473,35.719061,12,0,99338
99339,151,箱根登山鉄道鉄道線,ハコネトザンテツドウテツドウセン,箱根登山鉄道鉄道線,Hakone Tozan Line,箱根登山铁道铁道线,하코네 등산 철도 철도선,F04A00,朱,2,OH,,,F04A00,,,HAKONE,,,139.099491,35.24597909,12,0,99339
99340,152,北総鉄道北総線,ホクソウテツドウホクソウセン,北総鉄道北総線,Hokuso Line,北总铁道北总线,호쿠소 철도 호쿠소선,3333FF,青,2,HS,KS,,3333FF,005AAA,,KEISEI,KEISEI,,140.037845,35.78346286,11,0,99340
99341,153,ほっとスパ・ライン,ホットスパライン,野岩鉄道会津鬼怒川線,Hot Spa Line,,,00733C,緑,2,,,,,,,,,,139.7013327,36.98733557,11,0,99341
99344,151,箱根登山ケーブルカー,ハコネトザンケーブルカー,箱根登山鉄道鋼索線,Hakone Tozan Cable Car,,,BE3C27,赤,0,,,,,,,,,,139.0414238,35.248167,15,0,99344
99401,154,富士急行線,フジキュウコウセン,富士急行線,Fujikyuko Line,,,E83917,オレンジ,2,,,,,,,,,,138.8607561,35.55367112,12,0,99401
99402,155,北越急行ほくほく線,ホクエツキュウコウホクホクセン,北越急行ほくほく線,Hokuhoku Line,,,CC3366,ワイン,2,,,,,,,,,,138.5909943,37.13966175,10,0,99402
99403,156,しなの鉄道線,シナノテツドウセン,しなの鉄道線,Shinano Railway Line,,,F0A401,黄,2,,,,,,,,,,138.3174292,36.41942391,10,0,99403
99427,156,北しなの線,キタシナノセン,北しなの線,Kita-Shinano Line,,,FEC9FE,ピンク,2,,,,,,,,,,138.2105017,36.75530604,11,0,99403
99404,157,上田電鉄別所線,ウエダデンテツベッショセン,上田電鉄別所線,Ueda Electric Railway Bessho Line,,,E0F3C7,黄緑,2,BE,,,0b2846,,,REVERSED_ROUND,,,138.2109223,36.37625258,13,0,99404
99405,158,長野電鉄長野線,ナガノデンテツナガノセン,長野電鉄長野線,Nagano Electric Railway Nagano Line,,,E21919,赤,2,N,,,E21919,,,REVERSED_ROUND_HORIZONTAL,,,138.3042523,36.7018593,11,0,99405
99406,158,長野電鉄屋代線,ナガノデンテツヤシロセン,長野電鉄屋代線,Nagano Electric Railway Yashiro Line,,,E21919,赤,2,Y,,,E21919,,,REVERSED_ROUND_HORIZONTAL,,,138.2119355,36.59924925,12,2,99406
99407,159,上高地線,カミコウチセン,アルピコ交通上高地線,Kamikochi Line,,,465daa,紺,2,AK,,,465daa,,,ROUND,,,137.8973825,36.21371738,12,0,99407
99408,160,富山地鉄本線,トヤマチテツホンセン,富山地鉄本線,Toyama Chiho Railway Main Line,,,1D1686,紺,2,T,,,,,,,,,137.3897613,36.78988244,11,0,99408
99409,160,富山地鉄立山線,トヤマチテツタテヤマセン,富山地鉄立山線,Toyama Chiho Railway Tateyama Line,,,008000,緑,2,T,,,,,,,,,137.3705508,36.63259704,12,0,99409
99410,160,富山地鉄不二越・上滝線,トヤマチテツフジコシ・カミダキセン,富山地鉄不二越・上滝線,Toyama Chiho Railway Fujikoshi-Kamidaki Line,,,7E490A,ゴールド,2,T,,,,,,,,,137.252526,36.65497801,12,0,99410
99411,161,神岡鉄道神岡線,カミオカテツドウカミオカセン,神岡鉄道神岡線,Kamioka Railway Kamioka Line,,,DC4C14,オレンジ,2,,,,,,,,,,137.2728078,36.40433317,12,2,99411
99412,162,黒部峡谷鉄道本線,クロベキョウコクテツドウホンセン,黒部峡谷鉄道本線,Kurobe Gorge Main Line,,,EE7700,オレンジ,2,,,,,,,,,,137.6293364,36.77139821,12,0,99412
99413,160,富山地鉄市内線【１・２系統】,トヤマチテツシナイセン,富山地鉄市内線,Toyama City Tram Line Route 1/2,,,EF1731,赤,4,C,,,,,,,,,137.2104899,36.68749219,14,0,99413
99422,160,富山地鉄富山都心線【３系統(環状線)】,トヤマチテツトヤマトシンセン,富山地鉄富山都心線,Toyama City Tram Line Route 3,,,4243BE,青,4,C,,,,,,,,,137.2128868,36.69553915,15,0,99413
99414,163,万葉線,マンヨウセン,万葉線,Manyo Line,,,FF0B4B,赤,4,,,,,,,,,,137.0519879,36.76865393,13,0,99414
99415,160,富山港線,トヤマコウセン,富山港線,Toyamako line,,,3698C4,青,4,C,,,,,,,,,137.23409,36.761212,13,0,99415
99416,165,北陸鉄道石川線,ホクリクテツドウイシカワセン,北陸鉄道石川線,Hokuriku Railroad Ishikawa Line,,,A9731E,茶,2,I,,,,,,,,,136.6276302,36.50748931,12,0,99416
99417,165,北陸鉄道浅野川線,ホクリクテツドウアサノガワセン,北陸鉄道浅野川線,Hokuriku Railroad Asanogawa Line,,,559652,緑,2,A,,,,,,,,,136.6412445,36.61101108,13,0,99417
99423,244,日本海ひすいライン,ニホンカイヒスイライン,日本海ひすいライン,Nihonkai Hisui Line,,,3782BD,日本海,2,,,,,,,,,,138.0056284,37.09275022,10,0,99417
99424,244,妙高はねうまライン,ミョウコウハネウマライン,妙高はねうまライン,Myoko Haneuma Line,,,35C98E,妙高,2,,,,,,,,,,138.0056284,37.09275022,10,0,99417
99425,245,あいの風とやま鉄道線,アイノカゼトヤマテツドウセン,あいの風とやま鉄道線,Ainokaze Toyama Railway Line,,,63C65E,緑,2,,,,,,,,,,137.2146129,36.68415994,10,0,99417
99426,246,IRいしかわ鉄道線,アイアールイシカワテツドウセン,IRいしかわ鉄道株式会社,IR Ishikawa Railway Line,,,25A6DF,水色,2,,,,,,,,,,136.8520641,36.66188604,10,0,99417
99418,166,のと鉄道七尾線,ノトテツドウナナオセン,のと鉄道七尾線,Noto Railway Nanao Line,,,1594EB,青,2,,,,,,,,,,136.9044154,37.12448507,11,0,99418
99419,167,えちぜん鉄道勝山永平寺線,エチゼンテツドウカツヤマエイヘイジセン,えちぜん鉄道勝山永平寺線,Echizen Railway Katsuyama Eiheiji Line,,,FD6802,オレンジ,2,E,,,,,,,,,136.3513615,36.08641898,11,0,99419
99420,167,えちぜん鉄道三国芦原線,エチゼンテツドウミクニアワラセン,えちぜん鉄道三国芦原線,Echizen Railway Mikuni Ashihara Line,,,0069FF,青,2,E,,,,,,,,,136.1919527,36.16279193,11,0,99420
99421,168,福井鉄道福武線,フクイテツドウフクブセン,福井鉄道福武線,Fukui Railway Fukutake Line,,,197A3D,緑,4,,,,,,,,,,136.2068054,36.01077557,12,0,99421
99501,169,伊豆急行線,イズキュウコウセン,伊豆急行線,Izu Kyuko Line,,,0085CD,青,2,,,,,,,,,,139.0415898,34.82442966,11,0,99501
99502,128,伊豆箱根鉄道駿豆線,イズハコネテツドウスンズセン,伊豆箱根鉄道駿豆線,Izuhakone Railway Sunzu Line,,,08746F,緑,2,,,,,,,,,,138.9315606,35.05660799,12,0,99502
99503,170,岳南鉄道線,ガクナンテツドウセン,岳南鉄道線,Gakunan Railway Line,,,6B0102,あずき,2,GD,,,,,,,,,138.7141214,35.15955767,13,0,99503
99504,171,静岡鉄道静岡清水線,シズオカテツドウシズオカシミズセン,静岡鉄道静岡清水線,Shizuoka Railway Shizuoka Shimizu Line,,,0063B5,青,2,S,,,,,,,,,138.4390581,34.99815891,12,0,99504
99505,172,天竜浜名湖線,テンリュウハマナコセン,天竜浜名湖鉄道天竜浜名湖線,Tenryu Hamanako Line,,,95805A,セピア,2,,,,,,,,,,137.7304712,34.82776372,10,0,99505
99506,173,遠州鉄道鉄道線,エンシュウテツドウテツドウセン,遠州鉄道鉄道線,Enshu Railway Line,,,0672B0,青,2,,,,,,,,,,137.7761985,34.7815717,12,0,99506
99507,174,大井川鐵道大井川本線,オオイガワテツドウオオイガワホンセン,大井川鐵道大井川本線,Oigawa Railway Oigawa Main Line,,,F5F5F5,シルバー,2,,,,,,,,,,138.1072522,34.96974307,11,0,99507
99508,174,南アルプスあぷとライン,ミナミアルプスアプトライン,大井川鐵道井川線,Oigawa Railway Ikawa Line,,,FFFFCC,クリーム,2,,,,,,,,,,138.1617609,35.16819152,12,0,99508
99509,175,あおなみ線,アオナミセン,西名古屋港線,Aonami Line,,,464285,紺,2,AN,,,464285,,,ROUND,,,136.8650634,35.12536651,12,0,99509
99510,176,東海交通事業城北線,トウカイコウツウジギョウジョウホクセン,東海交通事業城北線,Tokai Transport Service Johoku Line,,,FF6600,オレンジ,2,,,,,,,,,,136.8966625,35.22929996,13,0,99510
99511,177,愛知環状鉄道線,アイチカンジョウテツドウセン,愛知環状鉄道線,Aichi Loop Line,,,2A359D,紺,2,,,,,,,,,,137.1221882,35.12130634,10,0,99511
99512,178,リニモ,リニモ,東部丘陵線,Linimo,,,0D1F70,紺,5,L,,,,,,,,,137.0600158,35.17115619,13,0,99512
99513,179,名古屋市営地下鉄東山線,ナゴヤシエイチカテツヒガシヤマセン,名古屋市営地下鉄東山線,Nagoya Municipal Subway Higashiyama Line,,,FFCC00,菜種色,3,H,,,FFCC00,,,ROUND,,,136.9226337,35.16914033,12,0,99513
99514,179,名古屋市営地下鉄名城線,ナゴヤシエイチカテツメイジョウセン,名古屋市営地下鉄名城線,Nagoya Municipal Subway Meijo Line,,,9B74C1,藤色,3,M,,,9B74C1,,,ROUND,,,136.9328974,35.16054372,12,0,99514
99515,179,名古屋市営地下鉄名港線,ナゴヤシエイチカテツメイコウセン,名古屋市営地下鉄名港線,Nagoya Municipal Subway Meiko Line,,,9B74C1,藤色,3,E,,,9B74C1,,,ROUND,,,136.8896685,35.12510133,13,0,99515
99516,179,名古屋市営地下鉄鶴舞線,ナゴヤシエイチカテツツルマイセン,名古屋市営地下鉄鶴舞線,Nagoya Municipal Subway Tsurumai Line,,,04ACDD,水色,3,T,,,04ACDD,,,ROUND,,,136.9361169,35.17099011,12,0,99516
99517,179,名古屋市営地下鉄桜通線,ナゴヤシエイチカテツサクラドオリセン,名古屋市営地下鉄桜通線,Nagoya Municipal Subway Sakuradori Line,,,FF0000,赤,3,S,,,FF0000,,,ROUND,,,136.9382244,35.14066755,12,0,99517
99518,179,名古屋市営地下鉄上飯田線,ナゴヤシエイチカテツカミイイダセン,名古屋市営地下鉄上飯田線,Nagoya Municipal Subway Kamiida Line,,,FF66C4,桃色,3,K,,,FF66C4,,,ROUND,,,136.929713,35.20122208,15,0,99518
99519,180,ピーチライナー,ピーチライナー,桃花台新交通,Peach Liner,,,F9F9F9,シルバー,5,,,,,,,,,,136.9585551,35.29823353,13,2,99519
99520,181,豊橋鉄道渥美線,トヨハシテツドウアツミセン,豊橋鉄道渥美線,Toyohashi Railroad Atsumi Line,,,1A9B96,エメラルド,4,,,,,,,,,,137.3303607,34.70354168,12,0,99520
99521,181,豊橋鉄道東田本線,トヨハシテツドウアヅマダホンセン,豊橋鉄道東田本線,Toyohashi Railroad Azumada Main Line,,,1A9B96,エメラルド,4,,,,,,,,,,137.4057546,34.76500606,14,0,99521
99522,181,豊橋鉄道運動公園前線,トヨハシテツドウウンドウコウエンマエセン,豊橋鉄道運動公園前線,Toyohashi Railroad Yagyu-bashi Branch Line,,,1A9B96,エメラルド,4,,,,,,,,,,137.4220566,34.76186984,16,2,99522
99523,182,ゆとりーとライン,ユトリートライン,ガイドウェイバス志段味線,Yutorito Line,,,3C459A,紺,5,Y,,,3C459A,,,ROUND,,,136.9611979,35.20558123,13,0,99523
99524,183,明知鉄道明知線,アケチテツドウアケチセン,明知鉄道明知線,Akechi Railway Akechi Line,,,EFEFEF,シルバー,2,,,,,,,,,,137.4120125,35.38280304,12,0,99524
99525,184,長良川鉄道越美南線,ナガラガワテツドウエツミナンセン,長良川鉄道越美南線,Nagaragawa Railway Etsumi-Nan Line,,,FF1493,ぶどう色,2,,,,,,,,,,136.9272076,35.71007664,10,0,99525
99526,185,樽見鉄道樽見線,タルミテツドウタルミセン,樽見鉄道樽見線,Tarumi Railway Tarumi Line,,,097AD6,青,2,TR,,,,,,,,,136.6283188,35.51524594,11,0,99526
99528,186,三岐鉄道三岐線,サンギテツドウサンギセン,三岐鉄道三岐線,Sangi Railway Sanki Line,,,0D287C,紺,2,,,,,,,,,,136.544136,35.08747244,11,0,99528
99529,186,三岐鉄道北勢線,サンギテツドウホクセイセン,三岐鉄道北勢線,Sangi Railway Hokusei Line,,,0D287C,紺,2,,,,,,,,,,136.5984984,35.09462668,12,0,99529
99530,187,伊勢鉄道伊勢線,イセテツドウイセセン,伊勢鉄道伊勢線,Ise Railway Ise Line,,,0300FA,青,2,,,,,,,,,,136.5523658,34.83391616,12,0,99530
99531,188,伊賀鉄道伊賀線,イガテツドウイガセン,伊賀鉄道伊賀線,Iga Railway Iga Line,,,895b8a,古代紫,2,,,,,,,,,,136.1396261,34.73336053,12,0,99531
99532,189,養老鉄道養老線,ヨウロウテツドウヨウロウセン,養老鉄道養老線,Yoro Railway Yoro Line,,,ADDB8E,緑,2,,,,,,,,,,136.6223994,35.26596009,11,0,99532
99601,190,近江鉄道本線,オウミテツドウホンセン,近江鉄道本線,Ohmi Railway Main Line,,,DF8A28,オレンジ,2,OR,,,,,,,,,136.2109758,35.15504249,10,0,99601
99602,190,近江鉄道多賀線,オウミテツドウタガセン,近江鉄道多賀線,Ohmi Railway Taga Line,,,DF8A28,オレンジ,2,OR,,,,,,,,,136.2677014,35.23325261,14,0,99602
99603,190,近江鉄道八日市線,オウミテツドウヨウカイチセン,近江鉄道八日市線,Ohmi Railway Yokaichi Line,,,DF8A28,オレンジ,2,OR,,,,,,,,,136.1504219,35.11096374,13,0,99603
